date,open,high,low,close,volume,marketcap,range,today,dlag1,dlag2,dlag3,dlag4,dlag5,todaydir
2017-12-02,0.2399,0.2593,0.2393,0.2523,23297000,2159190000,5.1736,0.0532,0.0569,0.0384,-0.1222,0.0990,0.0580,Up
2017-12-01,0.2255,0.2396,0.2142,0.2396,12371200,2029370000,6.2465,0.0569,0.0384,-0.1222,0.0990,0.0580,-0.0211,Up
2017-11-30,0.2184,0.2419,0.2102,0.2267,16258700,1965590000,3.7903,0.0384,-0.1222,0.0990,0.0580,-0.0211,0.0449,Up
2017-11-29,0.2579,0.2687,0.2100,0.2183,33439400,2320920000,-15.3537,-0.1222,0.0990,0.0580,-0.0211,0.0449,0.0381,Down
2017-11-28,0.2266,0.2569,0.2265,0.2487,35746900,2039580000,9.7352,0.0990,0.0580,-0.0211,0.0449,0.0381,-0.0120,Up
2017-11-27,0.2140,0.2263,0.2124,0.2263,12795400,1926100000,5.7338,0.0580,-0.0211,0.0449,0.0381,-0.0120,0.0058,Up
2017-11-26,0.2182,0.2212,0.2085,0.2139,12589900,1964170000,-1.9955,-0.0211,0.0449,0.0381,-0.0120,0.0058,-0.0485,Down
2017-11-25,0.2091,0.2207,0.2074,0.2185,10943300,1882040000,4.4903,0.0449,0.0381,-0.0120,0.0058,-0.0485,0.0549,Up
2017-11-24,0.2013,0.2093,0.1985,0.2091,7556740,1811810000,3.8726,0.0381,-0.0120,0.0058,-0.0485,0.0549,0.0289,Up
2017-11-23,0.2041,0.2060,0.1991,0.2014,8567770,1837210000,-1.3217,-0.0120,0.0058,-0.0485,0.0549,0.0289,0.0189,Down
2017-11-22,0.2034,0.2076,0.2001,0.2039,6838830,1830930000,0.2232,0.0058,-0.0485,0.0549,0.0289,0.0189,-0.0211,Up
2017-11-21,0.2125,0.2147,0.1998,0.2027,9636650,1912860000,-4.6241,-0.0485,0.0549,0.0289,0.0189,-0.0211,0.0150,Down
2017-11-20,0.2018,0.2193,0.2004,0.2130,13657600,1816320000,5.5630,0.0549,0.0289,0.0189,-0.0211,0.0150,-0.0030,Up
2017-11-19,0.1952,0.2066,0.1943,0.2019,8200280,1756380000,3.4814,0.0289,0.0189,-0.0211,0.0150,-0.0030,0.0094,Up
2017-11-18,0.1935,0.1967,0.1902,0.1963,7023070,1741240000,1.4472,0.0189,-0.0211,0.0150,-0.0030,0.0094,0.0679,Up
2017-11-17,0.1967,0.1987,0.1895,0.1926,8216410,1770370000,-2.0701,-0.0211,0.0150,-0.0030,0.0094,0.0679,-0.0625,Down
2017-11-16,0.1943,0.2112,0.1914,0.1968,16058700,1748490000,1.2925,0.0150,-0.0030,0.0094,0.0679,-0.0625,-0.0025,Up
2017-11-15,0.1954,0.2008,0.1930,0.1939,6978990,1758620000,-0.7799,-0.0030,0.0094,0.0679,-0.0625,-0.0025,-0.1268,Down
2017-11-14,0.1921,0.1957,0.1876,0.1945,7941780,1729090000,1.2216,0.0094,0.0679,-0.0625,-0.0025,-0.1268,0.1371,Up
2017-11-13,0.1809,0.2033,0.1800,0.1927,7806090,1627880000,6.5161,0.0679,-0.0625,-0.0025,-0.1268,0.1371,0.0779,Up
2017-11-12,0.1912,0.1912,0.1653,0.1804,12126100,1720610000,-5.6350,-0.0625,-0.0025,-0.1268,0.1371,0.0779,-0.0343,Down
2017-11-11,0.1920,0.2086,0.1844,0.1924,6940500,1728040000,0.2203,-0.0025,-0.1268,0.1371,0.0779,-0.0343,0.0351,Down
2017-11-10,0.2215,0.2358,0.1857,0.1929,10625300,1993320000,-12.9027,-0.1268,0.1371,0.0779,-0.0343,0.0351,0.0554,Down
2017-11-09,0.1938,0.2218,0.1895,0.2209,7388760,1744180000,13.9992,0.1371,0.0779,-0.0343,0.0351,0.0554,-0.0051,Up
2017-11-08,0.1793,0.1971,0.1777,0.1943,6757370,1613560000,8.3705,0.0779,-0.0343,0.0351,0.0554,-0.0051,0.0290,Up
2017-11-07,0.1865,0.1869,0.1740,0.1802,4822430,1678310000,-3.3425,-0.0343,0.0351,0.0554,-0.0051,0.0290,0.0015,Down
2017-11-06,0.1813,0.2081,0.1746,0.1866,11718500,1632060000,2.9238,0.0351,0.0554,-0.0051,0.0290,0.0015,-0.1078,Up
2017-11-05,0.1708,0.1803,0.1620,0.1803,4400860,1536840000,5.5921,0.0554,-0.0051,0.0290,0.0015,-0.1078,-0.0681,Up
2017-11-04,0.1715,0.1776,0.1684,0.1708,4231960,1543630000,-0.3906,-0.0051,0.0290,0.0015,-0.1078,-0.0681,-0.0046,Down
2017-11-03,0.1666,0.1800,0.1604,0.1717,5802310,1499370000,3.0799,0.0290,0.0015,-0.1078,-0.0681,-0.0046,0.0208,Up
2017-11-02,0.1664,0.1813,0.1509,0.1669,8706750,1497580000,0.2939,0.0015,-0.1078,-0.0681,-0.0046,0.0208,-0.0036,Up
2017-11-01,0.1870,0.1884,0.1650,0.1666,6190340,1682610000,-10.8645,-0.1078,-0.0681,-0.0046,0.0208,-0.0036,-0.0054,Down
2017-10-31,0.1994,0.2013,0.1835,0.1868,6031700,1794650000,-6.3363,-0.0681,-0.0046,0.0208,-0.0036,-0.0054,-0.0363,Down
2017-10-30,0.2002,0.2037,0.1964,0.2004,3529450,1802150000,0.0879,-0.0046,0.0208,-0.0036,-0.0054,-0.0363,-0.0288,Down
2017-10-29,0.1973,0.2091,0.1923,0.2013,8599400,1776000000,2.0291,0.0208,-0.0036,-0.0054,-0.0363,-0.0288,0.0681,Up
2017-10-28,0.1980,0.2052,0.1932,0.1972,4671300,1781830000,-0.3763,-0.0036,-0.0054,-0.0363,-0.0288,0.0681,-0.0608,Down
2017-10-27,0.1993,0.2010,0.1948,0.1979,3603110,1794140000,-0.7068,-0.0054,-0.0363,-0.0288,0.0681,-0.0608,-0.0034,Down
2017-10-26,0.2057,0.2071,0.1949,0.1990,4683120,1851170000,-3.2477,-0.0363,-0.0288,0.0681,-0.0608,-0.0034,-0.0151,Down
2017-10-25,0.2120,0.2147,0.2017,0.2065,4171090,1908250000,-2.6096,-0.0288,0.0681,-0.0608,-0.0034,-0.0151,-0.0208,Down
2017-10-24,0.1974,0.2167,0.1912,0.2126,5808170,1776640000,7.7060,0.0681,-0.0608,-0.0034,-0.0151,-0.0208,0.0010,Up
2017-10-23,0.2113,0.2122,0.1948,0.1991,4987880,1901550000,-5.7884,-0.0608,-0.0034,-0.0151,-0.0208,0.0010,0.0097,Down
2017-10-22,0.2133,0.2198,0.2008,0.2119,4615270,1919670000,-0.6315,-0.0034,-0.0151,-0.0208,0.0010,0.0097,-0.0223,Down
2017-10-21,0.2160,0.2171,0.2003,0.2127,4326590,1944090000,-1.5434,-0.0151,-0.0208,0.0010,0.0097,-0.0223,0.0766,Down
2017-10-20,0.2209,0.2306,0.2151,0.2159,4936400,1988490000,-2.2612,-0.0208,0.0010,0.0097,-0.0223,0.0766,-0.0156,Down
2017-10-19,0.2197,0.2305,0.2185,0.2205,3383330,1977550000,0.3655,0.0010,0.0097,-0.0223,0.0766,-0.0156,-0.0047,Up
2017-10-18,0.2174,0.2206,0.2048,0.2203,3409140,1956420000,1.3506,0.0097,-0.0223,0.0766,-0.0156,-0.0047,0.0263,Up
2017-10-17,0.2242,0.2350,0.2143,0.2182,4990440,2017790000,-2.6726,-0.0223,0.0766,-0.0156,-0.0047,0.0263,-0.0403,Down
2017-10-16,0.2070,0.2512,0.2050,0.2232,14101500,1862590000,7.8404,0.0766,-0.0156,-0.0047,0.0263,-0.0403,0.0234,Up
2017-10-15,0.2107,0.2116,0.1985,0.2073,2933540,1896390000,-1.6183,-0.0156,-0.0047,0.0263,-0.0403,0.0234,0.0768,Down
2017-10-14,0.2117,0.2134,0.2044,0.2106,3189400,1905510000,-0.5394,-0.0047,0.0263,-0.0403,0.0234,0.0768,0.0006,Down
2017-10-13,0.2057,0.2135,0.1943,0.2116,5996320,1851320000,2.8522,0.0263,-0.0403,0.0234,0.0768,0.0006,-0.0819,Up
2017-10-12,0.2148,0.2154,0.2025,0.2061,4425210,1933180000,-4.0271,-0.0403,0.0234,0.0768,0.0006,-0.0819,0.0041,Down
2017-10-11,0.2103,0.2210,0.2088,0.2148,2753270,1892910000,2.1334,0.0234,0.0768,0.0006,-0.0819,0.0041,0.0012,Up
2017-10-10,0.1939,0.2200,0.1939,0.2099,5169550,1745490000,8.2323,0.0768,0.0006,-0.0819,0.0041,0.0012,-0.0338,Up
2017-10-09,0.1948,0.2075,0.1912,0.1949,6003100,1752840000,0.0878,0.0006,-0.0819,0.0041,0.0012,-0.0338,-0.0192,Up
2017-10-08,0.2107,0.2127,0.1938,0.1948,4830460,1896110000,-7.5337,-0.0819,0.0041,0.0012,-0.0338,-0.0192,-0.0376,Down
2017-10-07,0.2119,0.2209,0.2036,0.2122,4376190,1907490000,0.1161,0.0041,0.0012,-0.0338,-0.0192,-0.0376,-0.0599,Up
2017-10-06,0.2117,0.2193,0.2025,0.2113,5122770,1905590000,-0.1932,0.0012,-0.0338,-0.0192,-0.0376,-0.0599,0.0469,Up
2017-10-05,0.2181,0.2198,0.2073,0.2111,4460130,1963310000,-3.2423,-0.0338,-0.0192,-0.0376,-0.0599,0.0469,-0.0100,Down
2017-10-04,0.2234,0.2252,0.2172,0.2185,2401820,2010220000,-2.1942,-0.0192,-0.0376,-0.0599,0.0469,-0.0100,-0.0031,Down
2017-10-03,0.2310,0.2347,0.2207,0.2227,3327450,2079210000,-3.5858,-0.0376,-0.0599,0.0469,-0.0100,-0.0031,-0.0207,Down
2017-10-02,0.2452,0.2454,0.2290,0.2314,3983190,2206660000,-5.6056,-0.0599,0.0469,-0.0100,-0.0031,-0.0207,0.0641,Down
2017-10-01,0.2356,0.2468,0.2309,0.2462,4232170,2120520000,4.4845,0.0469,-0.0100,-0.0031,-0.0207,0.0641,-0.0166,Up
2017-09-30,0.2363,0.2387,0.2318,0.2352,3376060,2126640000,-0.4791,-0.0100,-0.0031,-0.0207,0.0641,-0.0166,0.0756,Down
2017-09-29,0.2382,0.2391,0.2209,0.2375,5254500,2143400000,-0.2591,-0.0031,-0.0207,0.0641,-0.0166,0.0756,-0.0272,Down
2017-09-28,0.2436,0.2446,0.2348,0.2383,3738470,2192630000,-2.1993,-0.0207,0.0641,-0.0166,0.0756,-0.0272,0.0549,Down
2017-09-27,0.2281,0.2461,0.2275,0.2433,3733480,2052900000,6.6642,0.0641,-0.0166,0.0756,-0.0272,0.0549,-0.0011,Up
2017-09-26,0.2322,0.2333,0.2255,0.2286,2282950,2090240000,-1.5514,-0.0166,0.0756,-0.0272,0.0549,-0.0011,-0.0901,Down
2017-09-25,0.2161,0.2348,0.2155,0.2325,2800870,1945050000,7.5834,0.0756,-0.0272,0.0549,-0.0011,-0.0901,-0.0249,Up
2017-09-24,0.2216,0.2226,0.2137,0.2162,2016530,1994570000,-2.4659,-0.0272,0.0549,-0.0011,-0.0901,-0.0249,-0.0437,Down
2017-09-23,0.2100,0.2232,0.2084,0.2222,1997070,1889590000,5.8346,0.0549,-0.0011,-0.0901,-0.0249,-0.0437,0.2178,Up
2017-09-22,0.2111,0.2214,0.2028,0.2106,2929650,1900040000,-0.2274,-0.0011,-0.0901,-0.0249,-0.0437,0.2178,-0.0181,Down
2017-09-21,0.2303,0.2324,0.2075,0.2109,3361070,2072960000,-8.4479,-0.0901,-0.0249,-0.0437,0.2178,-0.0181,-0.0185,Down
2017-09-20,0.2379,0.2385,0.2307,0.2317,3008920,2141460000,-2.6032,-0.0249,-0.0437,0.2178,-0.0181,-0.0185,0.2892,Down
2017-09-19,0.2496,0.2534,0.2331,0.2377,5278220,2246370000,-4.7809,-0.0437,0.2178,-0.0181,-0.0185,0.2892,-0.2975,Down
2017-09-18,0.2041,0.2498,0.2039,0.2485,6232240,1836520000,21.7869,0.2178,-0.0181,-0.0185,0.2892,-0.2975,-0.0612,Up
2017-09-17,0.2080,0.2083,0.1936,0.2041,4402470,1871810000,-1.8810,-0.0181,-0.0185,0.2892,-0.2975,-0.0612,-0.0117,Down
2017-09-16,0.2119,0.2258,0.1948,0.2078,5334960,1907340000,-1.9327,-0.0185,0.2892,-0.2975,-0.0612,-0.0117,-0.0193,Down
2017-09-15,0.1645,0.2204,0.1624,0.2118,13231800,1480350000,28.7379,0.2892,-0.2975,-0.0612,-0.0117,-0.0193,-0.0385,Up
2017-09-14,0.2337,0.2367,0.1643,0.1643,7570880,2103510000,-29.7228,-0.2975,-0.0612,-0.0117,-0.0193,-0.0385,-0.0051,Down
2017-09-13,0.2480,0.2482,0.2109,0.2338,9181580,2231990000,-5.7153,-0.0612,-0.0117,-0.0193,-0.0385,-0.0051,-0.0843,Down
2017-09-12,0.2514,0.2667,0.2467,0.2491,3902820,2262990000,-0.9422,-0.0117,-0.0193,-0.0385,-0.0051,-0.0843,-0.0284,Down
2017-09-11,0.2560,0.2696,0.2506,0.2520,3639410,2304150000,-1.5585,-0.0193,-0.0385,-0.0051,-0.0843,-0.0284,0.0549,Down
2017-09-10,0.2670,0.2671,0.2416,0.2570,6543570,2402760000,-3.7449,-0.0385,-0.0051,-0.0843,-0.0284,0.0549,0.0476,Down
2017-09-09,0.2679,0.2752,0.2560,0.2673,4871730,2411240000,-0.2430,-0.0051,-0.0843,-0.0284,0.0549,0.0476,-0.1108,Down
2017-09-08,0.2930,0.3008,0.2557,0.2686,6704690,2636760000,-8.3055,-0.0843,-0.0284,0.0549,0.0476,-0.1108,0.0385,Down
2017-09-07,0.3019,0.3019,0.2900,0.2934,4079350,2717150000,-2.8254,-0.0284,0.0549,0.0476,-0.1108,0.0385,-0.1096,Down
2017-09-06,0.2871,0.3144,0.2871,0.3019,4629700,2584110000,5.1605,0.0549,0.0476,-0.1108,0.0385,-0.1096,-0.0145,Up
2017-09-05,0.2764,0.2920,0.2506,0.2862,7635410,2487450000,3.5617,0.0476,-0.1108,0.0385,-0.1096,-0.0145,0.1399,Up
2017-09-04,0.3077,0.3107,0.2565,0.2732,9299200,2769620000,-11.2158,-0.1108,0.0385,-0.1096,-0.0145,0.1399,0.0426,Down
2017-09-03,0.2982,0.3206,0.2854,0.3073,7413990,2683530000,3.0499,0.0385,-0.1096,-0.0145,0.1399,0.0426,0.0196,Up
2017-09-02,0.3316,0.3321,0.2835,0.2959,9560410,2984640000,-10.7781,-0.1096,-0.0145,0.1399,0.0426,0.0196,0.0132,Down
2017-09-01,0.3366,0.3378,0.3126,0.3323,12082700,3029420000,-1.2751,-0.0145,0.1399,0.0426,0.0196,0.0132,0.0233,Down
2017-08-31,0.2950,0.3492,0.2947,0.3372,22669900,2655060000,14.3072,0.1399,0.0426,0.0196,0.0132,0.0233,-0.0077,Up
2017-08-30,0.2829,0.2984,0.2819,0.2958,8605120,2546530000,4.5482,0.0426,0.0196,0.0132,0.0233,-0.0077,0.0187,Up
2017-08-29,0.2803,0.2872,0.2789,0.2837,7845260,2522410000,1.2306,0.0196,0.0132,0.0233,-0.0077,0.0187,0.0637,Up
2017-08-28,0.2747,0.2889,0.2718,0.2783,9644680,2472360000,1.2927,0.0132,0.0233,-0.0077,0.0187,0.0637,-0.0177,Up
2017-08-27,0.2706,0.2807,0.2647,0.2746,8192460,2435060000,1.5076,0.0233,-0.0077,0.0187,0.0637,-0.0177,0.0065,Up
2017-08-26,0.2696,0.2764,0.2604,0.2684,7902690,2426580000,-0.4551,-0.0077,0.0187,0.0637,-0.0177,0.0065,-0.0699,Down
2017-08-25,0.2627,0.2858,0.2565,0.2705,8676560,2364060000,2.9729,0.0187,0.0637,-0.0177,0.0065,-0.0699,0.0597,Up
2017-08-24,0.2501,0.2705,0.2488,0.2655,10249000,2250740000,6.1700,0.0637,-0.0177,0.0065,-0.0699,0.0597,0.0530,Up
2017-08-23,0.2540,0.2582,0.2396,0.2496,8303140,2285820000,-1.7234,-0.0177,0.0065,-0.0699,0.0597,0.0530,-0.0070,Down
2017-08-22,0.2550,0.2628,0.2392,0.2541,10350500,2294690000,-0.3436,0.0065,-0.0699,0.0597,0.0530,-0.0070,-0.0506,Up
2017-08-21,0.2718,0.2937,0.2396,0.2525,13775000,2446190000,-7.1167,-0.0699,0.0597,0.0530,-0.0070,-0.0506,0.0407,Down
2017-08-20,0.2541,0.3083,0.2536,0.2714,13189900,2286960000,6.8220,0.0597,0.0530,-0.0070,-0.0506,0.0407,-0.0317,Up
2017-08-19,0.2423,0.2687,0.2278,0.2561,9197000,2181080000,5.6924,0.0530,-0.0070,-0.0506,0.0407,-0.0317,-0.0050,Up
2017-08-18,0.2440,0.2586,0.2331,0.2432,7653200,2196180000,-0.3180,-0.0070,-0.0506,0.0407,-0.0317,-0.0050,-0.0746,Down
2017-08-17,0.2566,0.2620,0.2404,0.2450,6487950,2309620000,-4.5475,-0.0506,0.0407,-0.0317,-0.0050,-0.0746,-0.0580,Down
2017-08-16,0.2491,0.2715,0.2461,0.2580,10039900,2241880000,3.5785,0.0407,-0.0317,-0.0050,-0.0746,-0.0580,0.0037,Up
2017-08-15,0.2563,0.2564,0.2245,0.2479,12637400,2306530000,-3.2593,-0.0317,-0.0050,-0.0746,-0.0580,0.0037,0.0509,Down
2017-08-14,0.2569,0.2717,0.2306,0.2560,12505500,2311850000,-0.3212,-0.0050,-0.0746,-0.0580,0.0037,0.0509,0.0172,Down
2017-08-13,0.2774,0.2800,0.2529,0.2573,8310080,2496650000,-7.2338,-0.0746,-0.0580,0.0037,0.0509,0.0172,-0.0185,Down
2017-08-12,0.2940,0.2966,0.2708,0.2781,6159860,2645690000,-5.4020,-0.0580,0.0037,0.0509,0.0172,-0.0185,0.1289,Down
2017-08-11,0.2937,0.2999,0.2792,0.2952,8241000,2643420000,0.5104,0.0037,0.0509,0.0172,-0.0185,0.1289,0.0860,Up
2017-08-10,0.2789,0.2987,0.2782,0.2941,11712700,2510120000,5.4618,0.0509,0.0172,-0.0185,0.1289,0.0860,0.0197,Up
2017-08-09,0.2743,0.2814,0.2569,0.2799,10081100,2468730000,2.0342,0.0172,-0.0185,0.1289,0.0860,0.0197,-0.0117,Up
2017-08-08,0.2816,0.3040,0.2559,0.2751,21374100,2534090000,-2.2812,-0.0185,0.1289,0.0860,0.0197,-0.0117,0.0326,Down
2017-08-07,0.2512,0.2861,0.2474,0.2803,23044000,2260820000,11.5914,0.1289,0.0860,0.0197,-0.0117,0.0326,0.2136,Up
2017-08-06,0.2292,0.2483,0.2217,0.2483,5886540,2062750000,8.3436,0.0860,0.0197,-0.0117,0.0326,0.2136,0.0968,Up
2017-08-05,0.2240,0.2355,0.2219,0.2287,7322590,2016120000,2.0726,0.0197,-0.0117,0.0326,0.2136,0.0968,0.0285,Up
2017-08-04,0.2276,0.2311,0.2124,0.2242,7870620,2048550000,-1.4836,-0.0117,0.0326,0.2136,0.0968,0.0285,-0.0570,Down
2017-08-03,0.2212,0.2420,0.2145,0.2269,14302400,1990690000,2.5784,0.0326,0.2136,0.0968,0.0285,-0.0570,0.0267,Up
2017-08-02,0.1819,0.2231,0.1819,0.2197,14489000,1637360000,20.7718,0.2136,0.0968,0.0285,-0.0570,0.0267,-0.0276,Up
2017-08-01,0.1656,0.1819,0.1621,0.1811,3956940,1490440000,9.3288,0.0968,0.0285,-0.0570,0.0267,-0.0276,0.0896,Up
2017-07-31,0.1608,0.1670,0.1598,0.1651,2892660,1447330000,2.6447,0.0285,-0.0570,0.0267,-0.0276,0.0896,-0.0110,Up
2017-07-30,0.1707,0.1732,0.1603,0.1605,2475570,1535980000,-5.9556,-0.0570,0.0267,-0.0276,0.0896,-0.0110,-0.0674,Down
2017-07-29,0.1654,0.1702,0.1574,0.1702,2496500,1488300000,2.9208,0.0267,-0.0276,0.0896,-0.0110,-0.0674,0.0211,Up
2017-07-28,0.1712,0.1750,0.1593,0.1658,5062930,1540930000,-3.1773,-0.0276,0.0896,-0.0110,-0.0674,0.0211,-0.0601,Down
2017-07-27,0.1569,0.1760,0.1562,0.1705,5341670,1411810000,8.6742,0.0896,-0.0110,-0.0674,0.0211,-0.0601,0.2293,Up
2017-07-26,0.1579,0.1627,0.1479,0.1565,2508770,1421080000,-0.9088,-0.0110,-0.0674,0.0211,-0.0601,0.2293,-0.0545,Down
2017-07-25,0.1697,0.1780,0.1447,0.1582,6075320,1526900000,-6.7484,-0.0674,0.0211,-0.0601,0.2293,-0.0545,0.1992,Down
2017-07-24,0.1660,0.1697,0.1588,0.1696,2995870,1493910000,2.2013,0.0211,-0.0601,0.2293,-0.0545,0.1992,-0.0416,Up
2017-07-23,0.1767,0.1838,0.1557,0.1661,5915450,1590560000,-5.9939,-0.0601,0.2293,-0.0545,0.1992,-0.0416,-0.0105,Down
2017-07-22,0.1435,0.1779,0.1426,0.1768,5211550,1291780000,23.1567,0.2293,-0.0545,0.1992,-0.0416,-0.0105,0.3745,Up
2017-07-21,0.1539,0.1547,0.1388,0.1438,2788780,1384740000,-6.5436,-0.0545,0.1992,-0.0416,-0.0105,0.3745,-0.1272,Down
2017-07-20,0.1268,0.1608,0.1268,0.1521,3545910,1140830000,19.9812,0.1992,-0.0416,-0.0105,0.3745,-0.1272,-0.0512,Up
2017-07-19,0.1320,0.1378,0.1239,0.1268,2800440,1187570000,-3.8855,-0.0416,-0.0105,0.3745,-0.1272,-0.0512,-0.0444,Down
2017-07-18,0.1359,0.1437,0.1178,0.1323,5351550,1222820000,-2.6069,-0.0105,0.3745,-0.1272,-0.0512,-0.0444,-0.0814,Down
2017-07-17,0.0974,0.1337,0.0974,0.1337,4458730,876887000,37.2537,0.3745,-0.1272,-0.0512,-0.0444,-0.0814,0.1219,Up
2017-07-16,0.1111,0.1136,0.0907,0.0973,2583610,999834000,-12.4211,-0.1272,-0.0512,-0.0444,-0.0814,0.1219,-0.0965,Down
2017-07-15,0.1175,0.1177,0.1059,0.1115,3213760,1057430000,-5.1186,-0.0512,-0.0444,-0.0814,0.1219,-0.0965,-0.1369,Down
2017-07-14,0.1227,0.1243,0.1108,0.1175,2077230,1104370000,-4.2459,-0.0444,-0.0814,0.1219,-0.0965,-0.1369,-0.0348,Down
2017-07-13,0.1344,0.1408,0.1158,0.1230,3135620,1209350000,-8.4981,-0.0814,0.1219,-0.0965,-0.1369,-0.0348,0.0102,Down
2017-07-12,0.1176,0.1349,0.1131,0.1338,3307920,1058530000,13.7959,0.1219,-0.0965,-0.1369,-0.0348,0.0102,-0.0733,Up
2017-07-11,0.1348,0.1393,0.1146,0.1193,4746410,1212930000,-11.4766,-0.0965,-0.1369,-0.0348,0.0102,-0.0733,-0.0301,Down
2017-07-10,0.1534,0.1591,0.1152,0.1320,5462570,1380660000,-13.9231,-0.1369,-0.0348,0.0102,-0.0733,-0.0301,-0.0732,Down
2017-07-09,0.1588,0.1617,0.1526,0.1530,2789610,1428980000,-3.6422,-0.0348,0.0102,-0.0733,-0.0301,-0.0732,0.0662,Down
2017-07-08,0.1559,0.1593,0.1485,0.1585,4663310,1402870000,1.6872,0.0102,-0.0733,-0.0301,-0.0732,0.0662,0.1089,Up
2017-07-07,0.1693,0.1710,0.1535,0.1569,4444970,1523510000,-7.3098,-0.0733,-0.0301,-0.0732,0.0662,0.1089,0.0933,Down
