date,open,high,low,close,volume,marketcap,range,today,dlag1,dlag2,dlag3,dlag4,dlag5,todaydir
2017-12-17,3.6500,4.0400,3.4800,3.9300,354390000,10138000000,7.6712,0.0826,-0.0692,0.0317,-0.0758,-0.1335,0.1054,Up
2017-12-16,3.9100,4.0700,3.4800,3.6300,285374000,10876100000,-7.1611,-0.0692,0.0317,-0.0758,-0.1335,0.1054,0.0339,Down
2017-12-15,3.7700,4.0600,3.3700,3.9000,427330000,10489600000,3.4483,0.0317,-0.0758,-0.1335,0.1054,0.0339,-0.1175,Up
2017-12-14,4.0600,4.2400,3.3800,3.7800,568923000,11280900000,-6.8966,-0.0758,-0.1335,0.1054,0.0339,-0.1175,-0.0659,Down
2017-12-13,4.7200,4.7500,3.7700,4.0900,498435000,13112600000,-13.3475,-0.1335,0.1054,0.0339,-0.1175,-0.0659,0.2101,Down
2017-12-12,4.2600,5.0300,4.1800,4.7200,679346000,11852900000,10.7981,0.1054,0.0339,-0.1175,-0.0659,0.2101,-0.0505,Up
2017-12-11,4.1400,4.5800,4.1200,4.2700,409780000,11512900000,3.1401,0.0339,-0.1175,-0.0659,0.2101,-0.0505,0.1354,Up
2017-12-10,4.6600,4.6600,3.7700,4.1300,601040000,12946400000,-11.3734,-0.1175,-0.0659,0.2101,-0.0505,0.1354,0.3913,Down
2017-12-09,5.0500,5.2800,4.2500,4.6800,674566000,14029600000,-7.3267,-0.0659,0.2101,-0.0505,0.1354,0.3913,0.4681,Down
2017-12-08,4.1400,5.0100,3.6300,5.0100,928042000,11512800000,21.0145,0.2101,-0.0505,0.1354,0.3913,0.4681,0.3056,Up
2017-12-07,4.4700,4.5400,3.1000,4.1400,1260950000,12416200000,-7.3826,-0.0505,0.1354,0.3913,0.4681,0.3056,-0.0069,Down
2017-12-06,3.8100,5.5500,3.6600,4.3600,2126970000,10593600000,14.4357,0.1354,0.3913,0.4681,0.3056,-0.0069,0.0902,Up
2017-12-05,2.8000,3.9700,2.4500,3.8400,1417380000,7778170000,37.1429,0.3913,0.4681,0.3056,-0.0069,0.0902,0.0640,Up
2017-12-04,1.8900,2.9800,1.8900,2.7600,1090620000,5265070000,46.0317,0.4681,0.3056,-0.0069,0.0902,0.0640,-0.1667,Up
2017-12-03,1.4400,2.0200,1.4300,1.8800,401418000,4004200000,30.5556,0.3056,-0.0069,0.0902,0.0640,-0.1667,0.4423,Up
2017-12-02,1.4200,1.4500,1.3500,1.4400,115656000,3948800000,1.4085,-0.0069,0.0902,0.0640,-0.1667,0.4423,0.2353,Down
2017-12-01,1.3100,1.4900,1.2300,1.4500,141192000,3639440000,10.6870,0.0902,0.0640,-0.1667,0.4423,0.2353,0.0444,Up
2017-11-30,1.2700,1.3900,1.1300,1.3300,179224000,3540700000,4.7244,0.0640,-0.1667,0.4423,0.2353,0.0444,0.0244,Up
2017-11-29,1.4800,1.5600,1.1300,1.2500,294702000,4117010000,-15.5405,-0.1667,0.4423,0.2353,0.0444,0.0244,-0.0083,Down
2017-11-28,1.0400,1.5000,1.0300,1.5000,465727000,2904130000,44.2308,0.4423,0.2353,0.0444,0.0244,-0.0083,-0.1179,Up
2017-11-27,0.8448,1.1000,0.7996,1.0400,174455000,2348230000,23.1020,0.2353,0.0444,0.0244,-0.0083,-0.1179,0.0125,Up
2017-11-26,0.8046,0.8419,0.7638,0.8419,47779300,2236470000,4.6371,0.0444,0.0244,-0.0083,-0.1179,0.0125,-0.0808,Up
2017-11-25,0.7877,0.8538,0.7186,0.8061,64910500,2189520000,2.3342,0.0244,-0.0083,-0.1179,0.0125,-0.0808,0.1179,Up
2017-11-24,0.7935,0.7969,0.6873,0.7869,113159000,2205530000,-0.8290,-0.0083,-0.1179,0.0125,-0.0808,0.1179,0.0506,Down
2017-11-23,0.8974,0.9153,0.7894,0.7935,64619700,2494420000,-11.5818,-0.1179,0.0125,-0.0808,0.1179,0.0506,0.0386,Down
2017-11-22,0.8892,0.9571,0.8541,0.8996,69568700,2471570000,1.1658,0.0125,-0.0808,0.1179,0.0506,0.0386,-0.0382,Up
2017-11-21,0.9656,0.9858,0.7765,0.8885,123514000,2683940000,-7.9857,-0.0808,0.1179,0.0506,0.0386,-0.0382,0.0485,Down
2017-11-20,0.8627,0.9923,0.8586,0.9665,92042900,2397820000,12.0412,0.1179,0.0506,0.0386,-0.0382,0.0485,0.2875,Up
2017-11-19,0.8166,0.8790,0.8090,0.8646,61681300,2269880000,5.8771,0.0506,0.0386,-0.0382,0.0485,0.2875,0.0316,Up
2017-11-18,0.7912,0.8484,0.7530,0.8230,57802400,2199170000,4.0229,0.0386,-0.0382,0.0485,0.2875,0.0316,-0.0035,Up
2017-11-17,0.8309,0.8758,0.7314,0.7925,102001000,2309500000,-4.6257,-0.0382,0.0485,0.2875,0.0316,-0.0035,-0.0452,Down
2017-11-16,0.7927,0.8937,0.7133,0.8239,132320000,2203300000,3.9427,0.0485,0.2875,0.0316,-0.0035,-0.0452,0.2323,Up
2017-11-15,0.6102,0.7858,0.6102,0.7858,87041500,1695970000,28.7886,0.2875,0.0316,-0.0035,-0.0452,0.2323,-0.0576,Up
2017-11-14,0.5861,0.6183,0.5383,0.6103,33932000,1628970000,4.1414,0.0316,-0.0035,-0.0452,0.2323,-0.0576,0.1250,Up
2017-11-13,0.5940,0.6525,0.5739,0.5916,37718000,1651070000,-0.4000,-0.0035,-0.0452,0.2323,-0.0576,0.1250,0.2423,Down
2017-11-12,0.6261,0.6360,0.5083,0.5937,44517800,1740210000,-5.1693,-0.0452,0.2323,-0.0576,0.1250,0.2423,0.0245,Down
2017-11-11,0.5020,0.6218,0.4980,0.6218,42375200,1395280000,23.8714,0.2323,-0.0576,0.1250,0.2423,0.0245,0.0681,Up
2017-11-10,0.5291,0.5625,0.4595,0.5046,44756700,1470620000,-4.6287,-0.0576,0.1250,0.2423,0.0245,0.0681,-0.0503,Down
2017-11-09,0.4760,0.5936,0.4676,0.5354,69996800,1322960000,12.4949,0.1250,0.2423,0.0245,0.0681,-0.0503,-0.0623,Up
2017-11-08,0.3843,0.4888,0.3819,0.4759,44738600,1068180000,23.8417,0.2423,0.0245,0.0681,-0.0503,-0.0623,0.0740,Up
2017-11-07,0.3715,0.3976,0.3623,0.3831,15415700,1032620000,3.1189,0.0245,0.0681,-0.0503,-0.0623,0.0740,0.0059,Up
2017-11-06,0.3510,0.3788,0.3389,0.3739,13258400,975647000,6.5320,0.0681,-0.0503,-0.0623,0.0740,0.0059,-0.0691,Up
2017-11-05,0.3679,0.3709,0.3352,0.3501,12950500,1022630000,-4.8465,-0.0503,-0.0623,0.0740,0.0059,-0.0691,-0.0443,Down
2017-11-04,0.3913,0.3915,0.3654,0.3686,8568260,1087700000,-5.7967,-0.0623,0.0740,0.0059,-0.0691,-0.0443,0.0132,Down
2017-11-03,0.3630,0.3960,0.3588,0.3931,11427900,1008890000,8.3081,0.0740,0.0059,-0.0691,-0.0443,0.0132,0.0208,Up
2017-11-02,0.3710,0.3802,0.3209,0.3661,20942000,1031110000,-1.3236,0.0059,-0.0691,-0.0443,0.0132,0.0208,-0.0658,Up
2017-11-01,0.3909,0.3909,0.3567,0.3639,11944600,1086410000,-6.8932,-0.0691,-0.0443,0.0132,0.0208,-0.0658,0.0150,Down
2017-10-31,0.4079,0.4083,0.3903,0.3909,7839910,1133800000,-4.1668,-0.0443,0.0132,0.0208,-0.0658,0.0150,-0.0594,Down
2017-10-30,0.4031,0.4156,0.3856,0.4090,9124580,1120440000,1.4743,0.0132,0.0208,-0.0658,0.0150,-0.0594,-0.0226,Up
2017-10-29,0.3959,0.4135,0.3677,0.4037,15972200,1100550000,1.9631,0.0208,-0.0658,0.0150,-0.0594,-0.0226,0.1739,Up
2017-10-28,0.4244,0.4282,0.3912,0.3955,9075000,1179720000,-6.8209,-0.0658,0.0150,-0.0594,-0.0226,0.1739,-0.0154,Down
2017-10-27,0.4167,0.4394,0.3956,0.4234,8963410,1158350000,1.5863,0.0150,-0.0594,-0.0226,0.1739,-0.0154,-0.0013,Up
