date,open,high,low,close,volume,marketcap,range,today,dlag1,dlag2,dlag3,dlag4,dlag5,todaydir
2017-12-13,1616.9900,1702.5300,1497.9400,1607.6500,1245190000,27249600000.0000,-0.5776,-0.0046,0.1346,0.0758,-0.0617,-0.0369,0.1001,Down
2017-12-12,1427.3800,1638.2900,1427.3800,1615.0300,1386250000,24051800000.0000,13.1465,0.1346,0.0758,-0.0617,-0.0369,0.1001,-0.0693,Up
2017-12-11,1320.0000,1453.4900,1316.8500,1423.3800,922792000,22239900000.0000,7.8318,0.0758,-0.0617,-0.0369,0.1001,-0.0693,-0.0478,Up
2017-12-10,1411.8400,1411.8400,1226.2100,1323.0700,885886000,23784900000.0000,-6.2875,-0.0617,-0.0369,0.1001,-0.0693,-0.0478,-0.0476,Down
2017-12-09,1464.6300,1526.4000,1353.9000,1410.0600,1059610000,24671600000.0000,-3.7259,-0.0369,0.1001,-0.0693,-0.0478,-0.0476,0.0109,Down
2017-12-08,1329.1600,1731.3200,1247.9300,1464.1300,2553980000,22386700000.0000,10.1545,0.1001,-0.0693,-0.0478,-0.0476,0.0109,0.0871,Up
2017-12-07,1430.7100,1454.7300,1323.7500,1330.9300,1285210000,24095900000.0000,-6.9742,-0.0693,-0.0478,-0.0476,0.0109,0.0871,-0.0189,Down
2017-12-06,1498.4900,1530.6500,1396.1600,1430.1000,1154620000,25234400000.0000,-4.5639,-0.0478,-0.0476,0.0109,0.0871,-0.0189,0.0525,Down
2017-12-05,1580.1600,1623.1600,1498.0000,1501.8500,1032800000,26606900000.0000,-4.9558,-0.0476,0.0109,0.0871,-0.0189,0.0525,0.0221,Down
2017-12-04,1560.1600,1580.1100,1498.9800,1576.9200,780634000,26267300000.0000,1.0742,0.0109,0.0871,-0.0189,0.0525,0.0221,-0.1206,Up
2017-12-03,1435.3600,1649.3000,1420.6000,1559.9300,1476740000,24163600000.0000,8.6787,0.0871,-0.0189,0.0525,0.0221,-0.1206,-0.0471,Up
2017-12-02,1462.0600,1502.3700,1415.4900,1434.9800,574510000,24610500000.0000,-1.8522,-0.0189,0.0525,0.0221,-0.1206,-0.0471,-0.0652,Down
2017-12-01,1381.8100,1482.6800,1300.4600,1462.6800,965151000,23257100000.0000,5.8525,0.0525,0.0221,-0.1206,-0.0471,-0.0652,0.1046,Up
2017-11-30,1380.3600,1468.7500,1222.1000,1389.7800,1211730000,23230400000.0000,0.6824,0.0221,-0.1206,-0.0471,-0.0652,0.1046,-0.0469,Up
2017-11-29,1541.6300,1673.2300,1332.1400,1359.7100,2345250000,25941800000.0000,-11.8005,-0.1206,-0.0471,-0.0652,0.1046,-0.0469,-0.0210,Down
2017-11-28,1621.1700,1629.4800,1543.0800,1546.1800,1274880000,27277200000.0000,-4.6257,-0.0471,-0.0652,0.1046,-0.0469,-0.0210,0.2919,Down
2017-11-27,1722.9300,1742.4000,1607.7900,1622.5700,1391460000,28986800000.0000,-5.8250,-0.0652,0.1046,-0.0469,-0.0210,0.2919,0.1073,Down
2017-11-26,1571.3900,1758.6100,1563.3500,1735.6600,1593050000,26434500000.0000,10.4538,0.1046,-0.0469,-0.0210,0.2919,0.1073,-0.0478,Up
2017-11-25,1634.0000,1656.5500,1535.7700,1571.2700,1560040000,27484900000.0000,-3.8390,-0.0469,-0.0210,0.2919,0.1073,-0.0478,0.0546,Down
2017-11-24,1651.8600,1782.8300,1575.7600,1648.5100,3128960000,27782400000.0000,-0.2028,-0.0210,0.2919,0.1073,-0.0478,0.0546,-0.0657,Down
2017-11-23,1302.2300,1683.8100,1299.9500,1683.8100,4112090000,21899400000.0000,29.3020,0.2919,0.1073,-0.0478,0.0546,-0.0657,0.0582,Up
2017-11-22,1175.0600,1335.2500,1171.6000,1303.3100,1517620000,19758600000.0000,10.9143,0.1073,-0.0478,0.0546,-0.0657,0.0582,0.3161,Up
2017-11-21,1220.7800,1224.1500,1140.8800,1176.9700,772859000,20525100000.0000,-3.5887,-0.0478,0.0546,-0.0657,0.0582,0.3161,-0.2570,Down
2017-11-20,1172.4300,1236.0100,1167.2800,1236.0100,800053000,19710200000.0000,5.4229,0.0546,-0.0657,0.0582,0.3161,-0.2570,-0.0480,Up
2017-11-19,1260.9500,1262.3400,1144.0800,1172.0500,1285910000,21196200000.0000,-7.0502,-0.0657,0.0582,0.3161,-0.2570,-0.0480,-0.0594,Down
2017-11-18,1197.4300,1388.1100,1197.4300,1254.5300,3053770000,20125900000.0000,4.7685,0.0582,0.3161,-0.2570,-0.0480,-0.0594,-0.0251,Up
2017-11-17,909.1600,1217.4200,863.9800,1185.4800,3203430000,15279000000.0000,30.3929,0.3161,-0.2570,-0.0480,-0.0594,-0.0251,0.0361,Up
2017-11-16,1202.1700,1210.3600,876.5700,900.7800,2034690000,20202000000.0000,-25.0705,-0.2570,-0.0480,-0.0594,-0.0251,0.0361,0.3306,Down
2017-11-15,1269.7900,1326.3900,1191.9800,1212.4000,1321780000,21335600000.0000,-4.5196,-0.0480,-0.0594,-0.0251,0.0361,0.3306,0.5397,Down
2017-11-14,1346.7300,1390.2100,1211.3900,1273.5300,1697910000,22626200000.0000,-5.4354,-0.0594,-0.0251,0.0361,0.3306,0.5397,0.0512,Down
2017-11-13,1381.8200,1501.1600,1043.0000,1353.9900,4850570000,23214700000.0000,-2.0140,-0.0251,0.0361,0.3306,0.5397,0.0512,0.0100,Down
2017-11-12,1346.9700,2477.6500,1215.5800,1388.8600,8371320000,22614400000.0000,3.1099,0.0361,0.3306,0.5397,0.0512,0.0100,0.0226,Up
2017-11-11,1001.6400,1403.6600,910.7200,1340.4500,5139770000,16807400000.0000,33.8255,0.3306,0.5397,0.0512,0.0100,0.0226,-0.0445,Up
2017-11-10,651.7700,1034.7700,651.7700,1007.4200,5195420000,10933000000.0000,54.5668,0.5397,0.0512,0.0100,0.0226,-0.0445,0.0165,Up
2017-11-09,622.3100,670.1400,619.2600,654.3000,710387000,10437700000.0000,5.1405,0.0512,0.0100,0.0226,-0.0445,0.0165,-0.0078,Up
2017-11-08,615.2400,646.3800,565.6000,622.4600,837646000,10317500000.0000,1.1735,0.0100,0.0226,-0.0445,0.0165,-0.0078,0.0649,Up
2017-11-07,602.6800,626.2100,602.4500,616.3000,375367000,10105200000.0000,2.2599,0.0226,-0.0445,0.0165,-0.0078,0.0649,0.1041,Up
2017-11-06,630.3100,657.3400,602.6500,602.6500,794105000,10566600000.0000,-4.3883,-0.0445,0.0165,-0.0078,0.0649,0.1041,0.2113,Down
2017-11-05,619.9100,635.7200,579.1300,630.7000,816028000,10390900000.0000,1.7406,0.0165,-0.0078,0.0649,0.1041,0.2113,-0.0205,Up
2017-11-04,635.3500,642.0500,571.1200,620.4500,1161370000,10647200000.0000,-2.3452,-0.0078,0.0649,0.1041,0.2113,-0.0205,-0.0082,Down
2017-11-03,587.3200,684.5300,577.8600,625.3200,1682210000,9839760000.0000,6.4701,0.0649,0.1041,0.2113,-0.0205,-0.0082,0.0675,Up
2017-11-02,527.6800,610.3900,514.5200,587.2200,1632060000,8840010000.0000,11.2834,0.1041,0.2113,-0.0205,-0.0082,0.0675,0.1518,Up
2017-11-01,438.3000,538.2600,437.9100,531.8300,1152230000,7342250000.0000,21.3393,0.2113,-0.0205,-0.0082,0.0675,0.1518,0.0868,Up
2017-10-31,449.3700,454.0700,431.7600,439.0500,343799000,7527260000.0000,-2.2965,-0.0205,-0.0082,0.0675,0.1518,0.0868,0.0183,Down
2017-10-30,458.4500,478.4200,417.6200,448.2300,796409000,7679000000.0000,-2.2293,-0.0082,0.0675,0.1518,0.0868,0.0183,0.0160,Down
2017-10-29,420.4700,526.1200,408.4000,451.9200,2002440000,7042260000.0000,7.4797,0.0675,0.1518,0.0868,0.0183,0.0160,0.0358,Up
2017-10-28,369.5400,425.4400,369.0600,423.3500,781037000,6183520000.0000,14.5613,0.1518,0.0868,0.0183,0.0160,0.0358,-0.0484,Up
2017-10-27,338.3000,372.8100,338.2400,367.5700,501989000,5655870000.0000,8.6521,0.0868,0.0183,0.0160,0.0358,-0.0484,0.0257,Up
2017-10-26,332.1100,350.9400,331.2100,338.2000,234967000,5550700000.0000,1.8337,0.0183,0.0160,0.0358,-0.0484,0.0257,-0.0125,Up
2017-10-25,326.5900,334.3800,320.3800,332.1300,151935000,5457720000.0000,1.6963,0.0160,0.0358,-0.0484,0.0257,-0.0125,-0.0102,Up
2017-10-24,315.9000,340.4500,311.4800,326.8900,267442000,5278410000.0000,3.4789,0.0358,-0.0484,0.0257,-0.0125,-0.0102,-0.0246,Up
2017-10-23,330.6700,332.2800,309.8700,315.6000,191558000,5524790000.0000,-4.5574,-0.0484,0.0257,-0.0125,-0.0102,-0.0246,-0.0876,Down
2017-10-22,323.5000,355.5200,323.5000,331.6600,355546000,5405020000.0000,2.5224,0.0257,-0.0125,-0.0102,-0.0246,-0.0876,0.1852,Up
2017-10-21,326.7500,328.4500,317.4600,323.3600,129938000,5458980000.0000,-1.0375,-0.0125,-0.0102,-0.0246,-0.0876,0.1852,-0.0042,Down
2017-10-20,330.9000,332.9800,323.0800,327.4400,160204000,5527860000.0000,-1.0456,-0.0102,-0.0246,-0.0876,0.1852,-0.0042,-0.0218,Down
2017-10-19,339.2700,339.2700,326.2700,330.8100,195578000,5667070000.0000,-2.4936,-0.0246,-0.0876,0.1852,-0.0042,-0.0218,0.0016,Down
2017-10-18,373.6500,376.1800,313.7700,339.1700,477184000,6240990000.0000,-9.2279,-0.0876,0.1852,-0.0042,-0.0218,0.0016,0.0263,Down
2017-10-17,313.7000,394.9600,309.6400,371.7300,1008160000,5239520000.0000,18.4986,0.1852,-0.0042,-0.0218,0.0016,0.0263,-0.0054,Up
2017-10-16,315.2600,318.0200,310.5200,313.6400,117797000,5265400000.0000,-0.5139,-0.0042,-0.0218,0.0016,0.0263,-0.0054,-0.0208,Down
2017-10-15,322.4200,323.5900,307.6800,314.9500,133385000,5384760000.0000,-2.3169,-0.0218,0.0016,0.0263,-0.0054,-0.0208,0.0237,Down
2017-10-14,321.5400,327.4200,317.3500,321.9600,164137000,5369720000.0000,0.1306,0.0016,0.0263,-0.0054,-0.0208,0.0237,-0.0820,Up
2017-10-13,314.1500,323.0800,304.3800,321.4600,288210000,5242630000.0000,2.3269,0.0263,-0.0054,-0.0208,0.0237,-0.0820,-0.0515,Up
2017-10-12,315.4700,330.1300,310.7100,313.2100,262066000,5262390000.0000,-0.7164,-0.0054,-0.0208,0.0237,-0.0820,-0.0515,-0.0061,Down
2017-10-11,320.2000,321.2600,312.1300,314.9000,131577000,5341000000.0000,-1.6552,-0.0208,0.0237,-0.0820,-0.0515,-0.0061,0.0204,Down
2017-10-10,313.2200,352.0200,311.7000,321.5900,367809000,5224170000.0000,2.6722,0.0237,-0.0820,-0.0515,-0.0061,0.0204,-0.0075,Up
2017-10-09,342.7600,342.7600,289.0400,314.1600,288075000,5716320000.0000,-8.3440,-0.0820,-0.0515,-0.0061,0.0204,-0.0075,-0.1131,Down
2017-10-08,360.0900,362.4600,337.0000,342.2100,203754000,6004940000.0000,-4.9654,-0.0515,-0.0061,0.0204,-0.0075,-0.1131,-0.0404,Down
2017-10-07,363.6000,364.8800,356.0600,360.7800,91004000,6062860000.0000,-0.7756,-0.0061,0.0204,-0.0075,-0.1131,-0.0404,0.0145,Down
2017-10-06,355.4400,371.2800,354.9600,363.0100,182031000,5926540000.0000,2.1298,0.0204,-0.0075,-0.1131,-0.0404,0.0145,-0.0404,Up
2017-10-05,358.4200,371.1900,348.4500,355.7500,268341000,5971260000.0000,-0.7449,-0.0075,-0.1131,-0.0404,0.0145,-0.0404,-0.0095,Down
2017-10-04,404.2000,404.4500,354.5500,358.4500,251584000,6729640000.0000,-11.3187,-0.1131,-0.0404,0.0145,-0.0404,-0.0095,-0.0247,Down
2017-10-03,421.7900,421.7900,395.7400,404.1800,130247000,7022370000.0000,-4.1751,-0.0404,0.0145,-0.0404,-0.0095,-0.0247,-0.0208,Down
2017-10-02,415.8700,430.8600,411.8400,421.1900,219590000,6921580000.0000,1.2792,0.0145,-0.0404,-0.0095,-0.0247,-0.0208,0.0350,Up
2017-10-01,433.3800,436.9400,415.1500,415.1500,164290000,7207770000.0000,-4.2065,-0.0404,-0.0095,-0.0247,-0.0208,0.0350,-0.0089,Down
2017-09-30,436.6400,445.6200,432.5300,432.6300,150565000,7258880000.0000,-0.9184,-0.0095,-0.0247,-0.0208,0.0350,-0.0089,0.0588,Down
2017-09-29,447.6600,447.9200,426.9900,436.7700,148725000,7441960000.0000,-2.4326,-0.0247,-0.0208,0.0350,-0.0089,0.0588,-0.0174,Down
2017-09-28,456.7100,465.2000,433.5000,447.8100,300421000,7592000000.0000,-1.9487,-0.0208,0.0350,-0.0089,0.0588,-0.0174,0.0323,Down
2017-09-27,441.8600,460.0000,439.4100,457.3100,197885000,7343490000.0000,3.4966,0.0350,-0.0089,0.0588,-0.0174,0.0323,-0.0028,Up
2017-09-26,445.3600,458.2500,441.8300,441.8300,165303000,7400020000.0000,-0.7926,-0.0089,0.0588,-0.0174,0.0323,-0.0028,-0.1256,Down
2017-09-25,419.6500,450.1300,419.6500,445.8000,302272000,6971280000.0000,6.2314,0.0588,-0.0174,0.0323,-0.0028,-0.1256,-0.0982,Up
2017-09-24,428.8000,433.0400,419.2500,421.0300,114527000,7121950000.0000,-1.8120,-0.0174,0.0323,-0.0028,-0.1256,-0.0982,0.1013,Down
2017-09-23,415.3100,432.9600,407.4500,428.5000,189127000,6895970000.0000,3.1759,0.0323,-0.0028,-0.1256,-0.0982,0.1013,0.1416,Up
2017-09-22,417.9200,435.4400,402.7700,415.0900,241905000,6937170000.0000,-0.6772,-0.0028,-0.1256,-0.0982,0.1013,0.1416,-0.0462,Down
2017-09-21,475.8300,480.0000,413.7500,416.2600,316731000,7898300000.0000,-12.5192,-0.1256,-0.0982,0.1013,0.1416,-0.0462,0.0382,Down
2017-09-20,526.7400,527.7200,471.0900,476.0500,669264000,8741670000.0000,-9.6233,-0.0982,0.1013,0.1416,-0.0462,0.0382,0.1552,Down
2017-09-19,480.6400,550.4100,450.0500,527.8800,802321000,7975010000.0000,9.8286,0.1013,0.1416,-0.0462,0.0382,0.1552,-0.2712,Up
2017-09-18,422.0900,479.6900,422.0900,479.3200,458550000,7001640000.0000,13.5587,0.1416,-0.0462,0.0382,0.1552,-0.2712,-0.0133,Up
2017-09-17,438.9000,438.9000,384.0600,419.8600,221828000,7279520000.0000,-4.3381,-0.0462,0.0382,0.1552,-0.2712,-0.0133,-0.0509,Down
2017-09-16,424.4900,450.9800,388.2000,440.2200,313583000,7039590000.0000,3.7056,0.0382,0.1552,-0.2712,-0.0133,-0.0509,0.0014,Up
2017-09-15,369.4900,448.3900,301.6900,424.0200,707231000,6126800000.0000,14.7582,0.1552,-0.2712,-0.0133,-0.0509,0.0014,-0.0190,Up
2017-09-14,504.2200,510.4700,367.0400,367.0400,257431000,8359650000.0000,-27.2064,-0.2712,-0.0133,-0.0509,0.0014,-0.0190,-0.0611,Down
2017-09-13,509.4700,519.2000,471.2200,503.6100,340344000,8445540000.0000,-1.1502,-0.0133,-0.0509,0.0014,-0.0190,-0.0611,-0.1069,Down
2017-09-12,539.0300,559.2200,505.0100,510.4100,273825000,8934220000.0000,-5.3095,-0.0509,0.0014,-0.0190,-0.0611,-0.1069,0.0230,Down
2017-09-11,537.1900,556.2500,515.6700,537.8100,274712000,8902570000.0000,0.1154,0.0014,-0.0190,-0.0611,-0.1069,0.0230,0.1781,Up
2017-09-10,546.4800,546.7500,484.0900,537.0700,289508000,9055430000.0000,-1.7219,-0.0190,-0.0611,-0.1069,0.0230,0.1781,0.0473,Down
2017-09-09,584.7300,586.1800,539.1500,547.4700,234578000,9688150000.0000,-6.3722,-0.0611,-0.1069,0.0230,0.1781,0.0473,-0.1485,Down
2017-09-08,654.3700,687.3000,557.5000,583.1000,809763000,10840500000.0000,-10.8914,-0.1069,0.0230,0.1781,0.0473,-0.1485,0.0547,Down
2017-09-07,636.8500,707.9800,603.5000,652.8600,1082380000,10548500000.0000,2.5139,0.0230,0.1781,0.0473,-0.1485,0.0547,-0.0744,Up
2017-09-06,541.2800,642.6900,539.9600,638.1800,693240000,8964700000.0000,17.9020,0.1781,0.0473,-0.1485,0.0547,-0.0744,0.0578,Up
2017-09-05,514.9000,550.9500,458.7800,541.7100,338978000,8527100000.0000,5.2068,0.0473,-0.1485,0.0547,-0.0744,0.0578,0.0225,Up
2017-09-04,608.2600,608.2600,500.7500,517.2400,328957000,10072200000.0000,-14.9640,-0.1485,0.0547,-0.0744,0.0578,0.0225,0.0403,Down
2017-09-03,578.2700,617.4100,563.5900,607.4300,344862000,9574520000.0000,5.0426,0.0547,-0.0744,0.0578,0.0225,0.0403,-0.0725,Up
2017-09-02,621.9600,642.0500,560.5800,575.9000,350478000,10297000000.0000,-7.4056,-0.0744,0.0578,0.0225,0.0403,-0.0725,-0.0398,Down
2017-09-01,588.4000,645.5200,586.7300,622.1700,393839000,9740460000.0000,5.7393,0.0578,0.0225,0.0403,-0.0725,-0.0398,-0.0071,Up
2017-08-31,576.2500,603.6900,572.1400,588.1700,298144000,9538750000.0000,2.0685,0.0225,0.0403,-0.0725,-0.0398,-0.0071,-0.0245,Up
2017-08-30,549.3200,604.6900,535.9200,575.2100,443856000,9092300000.0000,4.7131,0.0403,-0.0725,-0.0398,-0.0071,-0.0245,0.0206,Up
2017-08-29,596.1300,599.3000,528.3200,552.9300,370017000,9866110000.0000,-7.2467,-0.0725,-0.0398,-0.0071,-0.0245,0.0206,-0.0617,Down
2017-08-28,619.7000,626.8800,595.5200,596.1800,216273000,10254800000.0000,-3.7954,-0.0398,-0.0071,-0.0245,0.0206,-0.0617,-0.0311,Down
2017-08-27,625.8900,654.8700,589.6300,620.9000,402718000,10357000000.0000,-0.7973,-0.0071,-0.0245,0.0206,-0.0617,-0.0311,0.1522,Down
2017-08-26,641.8800,646.9300,622.3600,625.3200,193414000,10616100000.0000,-2.5799,-0.0245,0.0206,-0.0617,-0.0311,0.1522,-0.1589,Down
2017-08-25,627.0600,665.4100,624.3000,641.0500,348632000,10365600000.0000,2.2310,0.0206,-0.0617,-0.0311,0.1522,-0.1589,-0.0553,Up
2017-08-24,670.0300,697.3200,617.3100,628.1100,407177000,11071100000.0000,-6.2564,-0.0617,-0.0311,0.1522,-0.1589,-0.0553,0.0932,Down
2017-08-23,690.9600,715.6700,651.3200,669.4000,501983000,11416800000.0000,-3.1203,-0.0311,0.1522,-0.1589,-0.0553,0.0932,0.4988,Down
2017-08-22,596.1900,734.8800,570.2700,690.8800,1393260000,9844620000.0000,15.8825,0.1522,-0.1589,-0.0553,0.0932,0.4988,0.5340,Up
2017-08-21,723.7000,756.5900,573.4700,599.6300,1123400000,11943100000.0000,-17.1438,-0.1589,-0.0553,0.0932,0.4988,0.5340,0.0079,Down
2017-08-20,772.4200,858.9600,683.9400,712.8700,1494020000,12742600000.0000,-7.7095,-0.0553,0.0932,0.4988,0.5340,0.0079,0.0006,Down
2017-08-19,697.0400,1091.9700,625.1600,754.5600,3196230000,11498100000.0000,8.2520,0.0932,0.4988,0.5340,0.0079,0.0006,-0.0012,Up
2017-08-18,458.6700,764.0700,458.6700,690.2400,3087490000,7565590000.0000,50.4873,0.4988,0.5340,0.0079,0.0006,-0.0012,-0.0600,Up
2017-08-17,301.0200,460.5300,293.1000,460.5300,744605000,4964980000.0000,52.9898,0.5340,0.0079,0.0006,-0.0012,-0.0600,-0.0340,Up
2017-08-16,297.9700,307.6200,290.2100,300.2100,106436000,4914350000.0000,0.7518,0.0079,0.0006,-0.0012,-0.0600,-0.0340,0.1895,Up
2017-08-15,298.1900,306.5200,292.8800,297.8600,133924000,4917480000.0000,-0.1107,0.0006,-0.0012,-0.0600,-0.0340,0.1895,-0.0919,Up
2017-08-14,296.1000,327.3900,293.5000,297.6800,174968000,4882720000.0000,0.5336,-0.0012,-0.0600,-0.0340,0.1895,-0.0919,-0.1204,Down
2017-08-13,316.2900,317.4700,298.0500,298.0500,120722000,5215330000.0000,-5.7669,-0.0600,-0.0340,0.1895,-0.0919,-0.1204,0.0807,Down
2017-08-12,327.8200,341.8500,313.7000,317.0900,126007000,5405200000.0000,-3.2731,-0.0340,0.1895,-0.0919,-0.1204,0.0807,0.4488,Down
2017-08-11,275.8800,351.1600,275.0200,328.2400,233971000,4548600000.0000,18.9793,0.1895,-0.0919,-0.1204,0.0807,0.4488,0.0352,Up
2017-08-10,305.2100,311.6800,274.6800,275.9500,136637000,5031790000.0000,-9.5868,-0.0919,-0.1204,0.0807,0.4488,0.0352,-0.0854,Down
2017-08-09,345.2800,349.3200,298.6100,303.8900,165032000,5691960000.0000,-11.9874,-0.1204,0.0807,0.4488,0.0352,-0.0854,-0.3598,Down
2017-08-08,321.3500,386.2900,309.6100,345.4900,274880000,5297390000.0000,7.5121,0.0807,0.4488,0.0352,-0.0854,-0.3598,-0.1958,Up
2017-08-07,223.7600,373.8700,223.7600,319.6900,346546000,3688360000.0000,42.8718,0.4488,0.0352,-0.0854,-0.3598,-0.1958,0.1912,Up
2017-08-06,212.1800,223.7000,203.4400,220.6600,107606000,3497290000.0000,3.9966,0.0352,-0.0854,-0.3598,-0.1958,0.1912,0.2905,Up
2017-08-05,231.1100,273.0400,200.9800,213.1500,144043000,3809330000.0000,-7.7712,-0.0854,-0.3598,-0.1958,0.1912,0.2905,-0.1481,Down
2017-08-04,362.1800,386.9300,233.0500,233.0500,185038000,5969720000.0000,-35.6535,-0.3598,-0.1958,0.1912,0.2905,-0.1481,-0.1016,Down
2017-08-03,448.4900,519.2800,364.0500,364.0500,161518000,7392030000.0000,-18.8276,-0.1958,0.1912,0.2905,-0.1481,-0.1016,-0.0524,Down
2017-08-02,382.3800,756.9300,309.3300,452.6600,416207000,6302360000.0000,18.3796,0.1912,0.2905,-0.1481,-0.1016,-0.0524,0.0534,Up
